Time,Latitude,Longitude,Altitude,Temperature,Pressure,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MPU_Temperature
1702345,0,0,22.14,18.08,101059.40,0.66,9.82,-0.60,-0.03,0.04,-0.02,20.04
1702808,0,0,22.15,18.08,101059.23,0.64,9.79,-0.62,-0.03,0.04,-0.02,20.05
1703286,0,0,22.13,18.08,101059.45,0.68,9.81,-0.62,-0.03,0.04,-0.02,20.05
1703846,0,0,22.15,18.08,101059.30,0.65,9.80,-0.57,-0.03,0.04,-0.02,20.04
1704352,0,0,22.13,18.08,101059.45,0.63,9.82,-0.61,-0.03,0.04,-0.02,20.04
1704846,0,0,22.11,18.08,101059.67,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.05
1705311,0,0,22.11,18.08,101059.67,0.67,9.81,-0.59,-0.03,0.04,-0.02,20.04
1705863,0,0,22.13,18.08,101059.51,0.64,9.80,-0.62,-0.03,0.04,-0.02,20.05
1706346,0,0,22.08,18.09,101060.06,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.04
1706814,0,0,22.10,18.09,101059.89,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.06
1707294,0,0,22.11,18.09,101059.73,0.63,9.81,-0.62,-0.03,0.04,-0.02,20.04
1707822,0,0,22.11,18.09,101059.73,0.68,9.81,-0.60,-0.03,0.04,-0.02,20.03
1708331,0,0,22.10,18.09,101059.79,0.65,9.82,-0.58,-0.03,0.04,-0.02,20.04
1708824,0,0,22.10,18.09,101059.79,0.66,9.83,-0.63,-0.03,0.04,-0.02,20.04
1709331,0,0,22.10,18.09,101059.79,0.68,9.79,-0.61,-0.03,0.04,-0.02,20.04
1709846,0,0,22.13,18.09,101059.45,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.06
1710352,0,0,22.10,18.09,101059.84,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.06
1710831,0,0,22.09,18.09,101060.01,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.05
1711324,0,0,22.10,18.09,101059.84,0.65,9.84,-0.63,-0.03,0.04,-0.02,20.05
1711831,0,0,22.11,18.09,101059.68,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.03
1712324,0,0,22.11,18.09,101059.68,0.65,9.81,-0.59,-0.03,0.04,-0.02,20.05
1712831,0,0,22.11,18.09,101059.68,0.63,9.81,-0.60,-0.03,0.04,-0.02,20.06
1713345,0,0,22.08,18.09,101060.06,0.63,9.80,-0.59,-0.03,0.04,-0.02,20.07
1713812,0,0,22.08,18.09,101060.06,0.64,9.81,-0.61,-0.03,0.04,-0.02,20.07
1714345,0,0,22.08,18.09,101060.06,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.07
1714816,0,0,22.06,18.10,101060.29,0.65,9.82,-0.59,-0.03,0.04,-0.02,20.07
1715353,0,0,22.06,18.10,101060.29,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.06
1715846,0,0,22.06,18.10,101060.29,0.63,9.82,-0.60,-0.03,0.04,-0.02,20.07
1716361,0,0,22.08,18.10,101060.12,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.06
1716846,0,0,22.06,18.10,101060.34,0.67,9.80,-0.61,-0.03,0.04,-0.02,20.06
1717312,0,0,22.06,18.10,101060.34,0.66,9.79,-0.58,-0.03,0.04,-0.02,20.06
1717790,0,0,22.07,18.10,101060.18,0.64,9.80,-0.60,-0.03,0.04,-0.02,20.05
1718320,0,0,22.10,18.10,101059.84,0.66,9.82,-0.58,-0.03,0.04,-0.02,20.07
1718831,0,0,22.08,18.10,101060.07,0.65,9.80,-0.62,-0.03,0.04,-0.02,20.06
1719346,0,0,22.08,18.10,101060.07,0.65,9.81,-0.60,-0.03,0.04,-0.02,20.07
1719815,0,0,22.08,18.10,101060.07,0.66,9.82,-0.62,-0.03,0.04,-0.02,20.09
1720358,0,0,22.08,18.10,101060.07,0.66,9.81,-0.58,-0.03,0.04,-0.02,20.06
1720830,0,0,22.06,18.10,101060.30,0.65,9.80,-0.57,-0.03,0.04,-0.02,20.07
1721369,0,0,22.08,18.10,101060.12,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.07
1721855,0,0,22.08,18.10,101060.12,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.05
1722313,0,0,22.04,18.11,101060.51,0.66,9.79,-0.58,-0.03,0.04,-0.02,20.08
1722790,No info on Latitude,No info on Longitude,22.04,18.11,101060.51,0.63,9.81,-0.59,-0.03,0.04,-0.02,20.07
1723345,0,0,22.06,18.11,101060.34,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.09
1723831,0,0,22.06,18.11,101060.34,0.63,9.82,-0.61,-0.03,0.04,-0.02,20.07
1724344,0,0,22.01,18.11,101060.89,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.07
1724807,0,0,22.01,18.11,101060.89,0.64,9.81,-0.58,-0.03,0.04,-0.02,20.08
1725339,No info on Latitude,No info on Longitude,22.04,18.11,101060.56,0.65,9.82,-0.59,-0.03,0.04,-0.02,20.09
1725819,0,0,22.04,18.11,101060.56,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.09
1726282,0,0,22.04,18.11,101060.56,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.07
1726817,0,0,22.01,18.11,101060.92,0.64,9.81,-0.61,-0.03,0.04,-0.02,20.09
1727346,0,0,22.01,18.11,101060.92,0.66,9.81,-0.62,-0.03,0.04,-0.02,20.08
1727820,0,0,22.01,18.11,101060.92,0.67,9.82,-0.58,-0.03,0.04,-0.02,20.08
1728346,0,0,21.99,18.11,101061.14,0.69,9.80,-0.62,-0.03,0.04,-0.02,20.07
1728814,0,0,21.99,18.11,101061.14,0.66,9.82,-0.58,-0.03,0.04,-0.02,20.07
1729294,No info on Latitude,No info on Longitude,22.01,18.11,101060.98,0.64,9.82,-0.60,-0.03,0.04,-0.02,20.09
1729822,0,0,22.01,18.11,101060.98,0.69,9.80,-0.60,-0.03,0.04,-0.02,20.08
1730330,0,0,21.96,18.12,101061.52,0.65,9.79,-0.62,-0.03,0.04,-0.02,20.09
1730846,0,0,21.96,18.12,101061.52,0.66,9.81,-0.57,-0.03,0.04,-0.02,20.07
1731357,0,0,21.97,18.12,101061.36,0.64,9.80,-0.58,-0.03,0.04,-0.02,20.08
1731851,0,0,21.94,18.12,101061.75,0.66,9.82,-0.61,-0.03,0.04,-0.02,20.09
1732382,0,0,21.95,18.12,101061.58,0.65,9.81,-0.62,-0.03,0.04,-0.02,20.09
1732846,0,0,21.94,18.12,101061.80,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.09
1733314,0,0,21.94,18.12,101061.80,0.65,9.81,-0.60,-0.03,0.04,-0.02,20.09
1733792,No info on Latitude,No info on Longitude,21.95,18.12,101061.64,0.66,9.83,-0.62,-0.03,0.04,-0.02,20.10
1734321,0,0,21.96,18.12,101061.48,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.09
1734830,0,0,21.93,18.12,101061.86,0.67,9.81,-0.60,-0.03,0.04,-0.02,20.09
1735345,0,0,21.95,18.12,101061.70,0.65,9.82,-0.58,-0.03,0.04,-0.02,20.09
1735798,0,0,21.96,18.12,101061.53,0.67,9.81,-0.60,-0.03,0.04,-0.02,20.09
1736326,0,0,21.94,18.13,101061.75,0.64,9.82,-0.60,-0.03,0.04,-0.02,20.09
1736781,0,0,21.94,18.13,101061.75,0.66,9.81,-0.58,-0.03,0.04,-0.02,20.11
1737281,0,0,21.94,18.13,101061.75,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.11
1737846,0,0,21.94,18.13,101061.75,0.63,9.81,-0.59,-0.03,0.04,-0.02,20.11
1738294,0,0,21.95,18.13,101061.59,0.66,9.82,-0.60,-0.03,0.04,-0.02,20.09
1738813,0,0,21.94,18.13,101061.81,0.64,9.79,-0.58,-0.03,0.04,-0.02,20.09
1739286,0,0,21.92,18.13,101061.97,0.66,9.81,-0.62,-0.03,0.04,-0.02,20.09
1739846,0,0,21.94,18.13,101061.81,0.68,9.83,-0.59,-0.03,0.04,-0.02,20.08
1740322,0,0,21.94,18.13,101061.81,0.66,9.81,-0.61,-0.03,0.04,-0.02,20.10
1740822,0,0,21.92,18.13,101062.03,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.10
1741330,0,0,21.93,18.13,101061.86,0.66,9.81,-0.60,-0.03,0.04,-0.02,20.11
1741781,0,0,21.90,18.13,101062.25,0.64,9.80,-0.58,-0.03,0.04,-0.02,20.10
1742355,0,0,21.93,18.13,101061.92,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.10
1742831,0,0,21.93,18.13,101061.92,0.66,9.82,-0.59,-0.03,0.04,-0.02,20.11
1743375,0,0,21.94,18.13,101061.75,0.67,9.81,-0.59,-0.03,0.04,-0.02,20.10
1743865,0,0,21.94,18.13,101061.75,0.64,9.82,-0.61,-0.03,0.04,-0.02,20.10
1744368,0,0,21.89,18.14,101062.31,0.64,9.81,-0.61,-0.03,0.04,-0.02,20.12
1744808,0,0,21.91,18.14,101062.14,0.67,9.81,-0.59,-0.03,0.04,-0.02,20.10
1745280,0,0,21.92,18.14,101061.98,0.68,9.82,-0.61,-0.03,0.04,-0.02,20.09
1745791,0,0,21.89,18.14,101062.36,0.65,9.80,-0.58,-0.03,0.04,-0.02,20.11
1746281,0,0,21.90,18.14,101062.20,0.68,9.80,-0.59,-0.03,0.04,-0.02,20.10
1746813,0,0,21.88,18.14,101062.41,0.64,9.84,-0.62,-0.03,0.04,-0.02,20.12
1747313,No info on Latitude,No info on Longitude,21.88,18.14,101062.41,0.63,9.82,-0.61,-0.03,0.04,-0.02,20.11
1747846,0,0,21.90,18.14,101062.25,0.64,9.81,-0.60,-0.03,0.04,-0.02,20.09
1748296,0,0,21.88,18.14,101062.41,0.66,9.83,-0.62,-0.03,0.04,-0.02,20.12
1748837,0,0,21.85,18.14,101062.80,0.67,9.83,-0.63,-0.03,0.04,-0.02,20.12
1749312,0,0,21.85,18.14,101062.80,0.68,9.81,-0.59,-0.03,0.04,-0.02,20.12
1749793,0,0,21.85,18.14,101062.80,0.64,9.81,-0.61,-0.03,0.04,-0.02,20.11
1750323,0,0,21.82,18.15,101063.19,0.67,9.80,-0.61,-0.03,0.04,-0.02,20.12
1750818,0,0,21.82,18.15,101063.19,0.68,9.83,-0.62,-0.03,0.04,-0.02,20.12
1751308,0,0,21.83,18.15,101063.02,0.65,9.79,-0.59,-0.03,0.04,-0.02,20.12
1751830,0,0,21.80,18.15,101063.41,0.66,9.83,-0.59,-0.03,0.04,-0.02,20.11
1752297,0,0,21.80,18.15,101063.41,0.68,9.80,-0.58,-0.03,0.04,-0.02,20.14
1752859,0,0,21.80,18.15,101063.41,0.64,9.80,-0.60,-0.03,0.04,-0.02,20.12
1753335,0,0,21.78,18.15,101063.62,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.12
1753830,0,0,21.78,18.15,101063.62,0.65,9.84,-0.58,-0.03,0.04,-0.02,20.12
1754330,0,0,21.78,18.15,101063.62,0.62,9.81,-0.60,-0.03,0.04,-0.02,20.12
1754863,0,0,21.78,18.15,101063.62,0.65,9.81,-0.62,-0.03,0.04,-0.02,20.14
1755363,0,0,21.77,18.15,101063.85,0.67,9.82,-0.61,-0.03,0.04,-0.02,20.12
1755785,0,0,21.78,18.15,101063.69,0.68,9.82,-0.62,-0.03,0.04,-0.02,20.14
1756281,0,0,21.79,18.15,101063.52,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.12
1756830,0,0,21.77,18.16,101063.74,0.68,9.81,-0.62,-0.03,0.04,-0.02,20.12
1757347,0,0,21.77,18.16,101063.74,0.64,9.82,-0.61,-0.03,0.04,-0.02,20.12
1757810,0,0,21.77,18.16,101063.74,0.66,9.82,-0.61,-0.03,0.04,-0.02,20.13
1758346,0,0,21.77,18.16,101063.74,0.66,9.82,-0.63,-0.03,0.04,-0.02,20.11
1758814,0,0,21.79,18.16,101063.58,0.66,9.81,-0.59,-0.03,0.04,-0.02,20.13
1759294,0,0,21.76,18.16,101063.96,0.65,9.80,-0.62,-0.03,0.04,-0.02,20.14
1759835,0,0,21.76,18.16,101063.96,0.63,9.81,-0.58,-0.03,0.04,-0.02,20.14
1760330,0,0,21.77,18.16,101063.80,0.64,9.82,-0.62,-0.03,0.04,-0.02,20.13
1760823,0,0,21.74,18.16,101064.16,0.66,9.81,-0.59,-0.03,0.04,-0.02,20.12
1761330,0,0,21.74,18.16,101064.16,0.67,9.81,-0.59,-0.03,0.04,-0.02,20.13
1761843,0,0,21.75,18.16,101063.98,0.63,9.81,-0.61,-0.03,0.04,-0.02,20.14
1762317,0,0,21.75,18.16,101063.98,0.68,9.80,-0.59,-0.03,0.04,-0.02,20.13
1762816,0,0,21.75,18.16,101063.98,0.65,9.80,-0.58,-0.03,0.04,-0.02,20.13
1763343,0,0,21.74,18.16,101064.21,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.14
1763857,0,0,21.74,18.16,101064.21,0.64,9.81,-0.60,-0.03,0.04,-0.02,20.13
1764294,0,0,21.74,18.16,101064.21,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.14
1764846,0,0,21.70,18.17,101064.59,0.68,9.81,-0.63,-0.03,0.04,-0.02,20.14
1765292,0,0,21.72,18.17,101064.42,0.63,9.81,-0.61,-0.03,0.04,-0.02,20.15
1765846,0,0,21.73,18.17,101064.27,0.66,9.80,-0.58,-0.03,0.04,-0.02,20.16
1766327,0,0,21.70,18.17,101064.65,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.16
1766823,0,0,21.70,18.17,101064.65,0.67,9.82,-0.60,-0.03,0.04,-0.02,20.15
1767304,0,0,21.68,18.17,101064.88,0.66,9.80,-0.62,-0.03,0.04,-0.02,20.15
1767787,0,0,21.68,18.17,101064.88,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.13
1768281,0,0,21.68,18.17,101064.88,0.65,9.81,-0.59,-0.03,0.04,-0.02,20.14
1768837,0,0,21.68,18.17,101064.88,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.15
1769331,0,0,21.71,18.17,101064.54,0.63,9.79,-0.61,-0.03,0.04,-0.02,20.15
1769802,0,0,21.71,18.17,101064.54,0.66,9.82,-0.61,-0.03,0.04,-0.02,20.16
1770298,0,0,21.69,18.17,101064.77,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.15
1770846,0,0,21.70,18.17,101064.59,0.63,9.82,-0.61,-0.03,0.04,-0.02,20.17
1771314,0,0,21.72,18.17,101064.43,0.67,9.79,-0.60,-0.03,0.04,-0.02,20.15
1771794,0,0,21.72,18.17,101064.43,0.67,9.81,-0.60,-0.03,0.04,-0.02,20.15
1772307,0,0,21.73,18.17,101064.27,0.66,9.79,-0.59,-0.03,0.04,-0.02,20.16
1772801,0,0,21.70,18.18,101064.66,0.67,9.80,-0.62,-0.03,0.04,-0.02,20.16
1773291,0,0,21.71,18.18,101064.48,0.65,9.82,-0.58,-0.03,0.04,-0.02,20.15
1773790,0,0,21.68,18.18,101064.88,0.62,9.79,-0.61,-0.03,0.04,-0.02,20.16
1774280,0,0,21.69,18.18,101064.71,0.64,9.80,-0.61,-0.03,0.04,-0.02,20.17
1774792,0,0,21.69,18.18,101064.71,0.64,9.81,-0.61,-0.03,0.04,-0.02,20.15
1775280,0,0,21.69,18.18,101064.71,0.68,9.81,-0.60,-0.03,0.04,-0.02,20.14
1775804,0,0,21.68,18.18,101064.93,0.64,9.83,-0.60,-0.03,0.04,-0.02,20.16
1776345,0,0,21.68,18.18,101064.93,0.64,9.80,-0.62,-0.03,0.04,-0.02,20.15
1776791,0,0,21.69,18.18,101064.77,0.67,9.80,-0.62,-0.03,0.04,-0.02,20.17
1777344,0,0,21.69,18.18,101064.77,0.65,9.82,-0.59,-0.03,0.04,-0.02,20.14
1777796,0,0,21.67,18.18,101064.98,0.66,9.82,-0.59,-0.03,0.04,-0.02,20.15
1778363,0,0,21.64,18.19,101065.38,0.63,9.81,-0.62,-0.03,0.04,-0.02,20.16
1778846,0,0,21.64,18.19,101065.38,0.68,9.79,-0.63,-0.03,0.04,-0.02,20.16
1779294,0,0,21.64,18.19,101065.38,0.64,9.79,-0.60,-0.03,0.04,-0.02,20.18
1779846,0,0,21.65,18.19,101065.20,0.65,9.79,-0.60,-0.03,0.04,-0.02,20.15
1780359,0,0,21.65,18.19,101065.20,0.67,9.81,-0.63,-0.03,0.04,-0.02,20.15
1780827,0,0,21.65,18.19,101065.20,0.67,9.81,-0.60,-0.03,0.04,-0.02,20.17
1781322,0,0,21.62,18.19,101065.59,0.68,9.82,-0.59,-0.03,0.04,-0.02,20.15
1781824,0,0,21.62,18.19,101065.59,0.67,9.80,-0.58,-0.03,0.04,-0.02,20.17
1782309,0,0,21.62,18.19,101065.59,0.63,9.80,-0.60,-0.03,0.04,-0.02,20.15
1782826,0,0,21.59,18.19,101065.98,0.65,9.82,-0.59,-0.03,0.04,-0.02,20.15
1783344,0,0,21.60,18.19,101065.81,0.66,9.81,-0.61,-0.03,0.04,-0.02,20.17
1783795,0,0,21.62,18.19,101065.65,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.17
1784360,0,0,21.58,18.19,101066.03,0.65,9.83,-0.61,-0.03,0.04,-0.02,20.17
1784805,0,0,21.60,18.19,101065.87,0.65,9.82,-0.61,-0.03,0.04,-0.02,20.17
1785281,0,0,21.60,18.19,101065.87,0.68,9.81,-0.61,-0.03,0.04,-0.02,20.19
1785808,0,0,21.62,18.19,101065.54,0.66,9.81,-0.60,-0.03,0.04,-0.02,20.16
1786347,0,0,21.59,18.20,101065.92,0.66,9.79,-0.61,-0.03,0.04,-0.02,20.17
1786810,0,0,21.61,18.20,101065.76,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.17
1787346,0,0,21.61,18.20,101065.76,0.64,9.81,-0.62,-0.03,0.04,-0.02,20.17
1787814,0,0,21.59,18.20,101065.98,0.64,9.79,-0.60,-0.03,0.04,-0.02,20.17
1788331,34°2'57.17"11,0°22'0.00"62,21.60,18.20,101065.81,0.65,9.82,-0.61,-0.03,0.04,-0.02,20.18
1788829,0,0,21.58,18.20,101066.03,0.65,9.80,-0.64,-0.03,0.04,-0.02,20.18
1789311,0,0,21.58,18.20,101066.03,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.17
1789830,0,0,21.60,18.20,101065.88,0.62,9.81,-0.61,-0.03,0.04,-0.02,20.17
1790346,0,0,21.61,18.20,101065.71,0.65,9.82,-0.61,-0.03,0.04,-0.02,20.16
1790802,0,0,21.59,18.20,101065.92,0.63,9.79,-0.58,-0.03,0.04,-0.02,20.17
1791311,0,0,21.61,18.20,101065.77,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.18
1791822,0,0,21.58,18.21,101066.12,0.66,9.83,-0.59,-0.03,0.04,-0.02,20.18
1792332,0,0,21.59,18.21,101065.95,0.66,9.80,-0.60,-0.03,0.04,-0.02,20.17
1792807,0,0,21.59,18.21,101065.95,0.65,9.80,-0.58,-0.03,0.04,-0.02,20.17
1793328,0,0,21.57,18.21,101066.17,0.67,9.82,-0.61,-0.03,0.04,-0.02,20.18
1793795,0,0,21.57,18.21,101066.17,0.68,9.81,-0.60,-0.03,0.04,-0.02,20.17
1794280,0,0,21.57,18.21,101066.17,0.63,9.80,-0.61,-0.03,0.04,-0.02,20.20
1794784,0,0,21.55,18.21,101066.39,0.64,9.81,-0.62,-0.03,0.04,-0.02,20.20
1795280,0,0,21.55,18.21,101066.39,0.65,9.81,-0.62,-0.03,0.04,-0.02,20.19
1795846,0,0,21.54,18.21,101066.56,0.65,9.82,-0.62,-0.03,0.04,-0.02,20.19
1796294,0,0,21.54,18.21,101066.56,0.63,9.83,-0.62,-0.03,0.04,-0.02,20.19
1796846,0,0,21.51,18.21,101066.94,0.64,9.80,-0.62,-0.03,0.04,-0.02,20.17
1797296,0,0,21.49,18.21,101067.11,0.67,9.80,-0.64,-0.03,0.04,-0.02,20.20
1797846,0,0,21.52,18.21,101066.78,0.64,9.79,-0.57,-0.03,0.04,-0.02,20.17
1798329,0,0,21.53,18.21,101066.62,0.67,9.82,-0.59,-0.03,0.04,-0.02,20.18
1798822,0,0,21.50,18.22,101067.00,0.63,9.80,-0.56,-0.03,0.04,-0.02,20.17
1799330,0,0,21.50,18.22,101067.00,0.66,9.81,-0.57,-0.03,0.04,-0.02,20.19
1799812,0,0,21.50,18.22,101067.00,0.65,9.81,-0.58,-0.03,0.04,-0.02,20.19
1800330,0,0,21.52,18.22,101066.84,0.63,9.83,-0.61,-0.03,0.04,-0.02,20.20
1800812,0,0,21.50,18.22,101067.05,0.65,9.81,-0.64,-0.03,0.04,-0.02,20.21
1801330,0,0,21.50,18.22,101067.05,0.66,9.79,-0.60,-0.03,0.04,-0.02,20.20
1801812,0,0,21.51,18.22,101066.89,0.67,9.82,-0.57,-0.03,0.04,-0.02,20.19
1802330,0,0,21.52,18.22,101066.73,0.63,9.81,-0.61,-0.03,0.04,-0.02,20.19
1802847,0,0,21.51,18.22,101066.95,0.68,9.82,-0.61,-0.03,0.04,-0.02,20.21
1803297,0,0,21.51,18.22,101066.95,0.64,9.80,-0.62,-0.03,0.04,-0.02,20.17
1803846,0,0,21.52,18.22,101066.78,0.66,9.79,-0.59,-0.03,0.04,-0.02,20.20
1804298,0,0,21.53,18.22,101066.62,0.66,9.82,-0.61,-0.03,0.04,-0.02,20.21
1804846,0,0,21.53,18.22,101066.67,0.62,9.81,-0.58,-0.03,0.04,-0.02,20.22
1805298,0,0,21.54,18.22,101066.52,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.20
1805846,0,0,21.57,18.22,101066.18,0.64,9.81,-0.60,-0.03,0.04,-0.02,20.20
1806296,0,0,21.57,18.22,101066.18,0.67,9.80,-0.59,-0.03,0.04,-0.02,20.20
1806863,0,0,21.57,18.22,101066.18,0.65,9.82,-0.62,-0.03,0.04,-0.02,20.20
1807313,0,0,21.55,18.23,101066.41,0.65,9.79,-0.61,-0.03,0.04,-0.02,20.22
1807831,0,0,21.58,18.23,101066.07,0.63,9.81,-0.58,-0.03,0.04,-0.02,20.20
1808311,0,0,21.61,18.23,101065.75,0.65,9.81,-0.62,-0.03,0.04,-0.02,20.20
1808830,0,0,21.59,18.23,101065.97,0.63,9.81,-0.59,-0.03,0.04,-0.02,20.18
1809339,0,0,21.59,18.23,101065.97,0.66,9.80,-0.62,-0.03,0.04,-0.02,20.20
1809830,0,0,21.59,18.23,101065.97,0.63,9.80,-0.61,-0.03,0.04,-0.02,20.20
1810363,0,0,21.60,18.23,101065.80,0.67,9.79,-0.61,-0.03,0.04,-0.02,20.19
1810797,0,0,21.58,18.23,101066.02,0.65,9.81,-0.59,-0.03,0.04,-0.02,20.20
